,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,city,state,sqft_free,$/ft2_living,$/ft,profit
13502,6127010320,2014-06-09,536000.0,3,2.5,1900,6224,2.0,0,0,3,7,1900,0,2005,0,98075,47.5941,-122.004,2260,5450,Sammamish,WA,4324,282.10526315789474,86.11825192802057,0
13503,6127010670,2014-07-28,627000.0,5,3.25,3570,5425,2.0,0,0,3,7,3570,0,2005,0,98075,47.5933,-122.007,2690,5347,Sammamish,WA,1855,175.63025210084032,115.57603686635944,0
13504,6127010800,2014-06-09,550000.0,3,2.5,2260,4165,2.0,0,0,3,7,2260,0,2005,0,98075,47.5922,-122.008,2770,4566,Sammamish,WA,1905,243.36283185840708,132.05282112845137,0
13505,6127010890,2015-04-27,663000.0,4,2.5,3570,6246,2.0,0,0,3,7,3570,0,2005,0,98075,47.5927,-122.006,2260,5231,Sammamish,WA,2676,185.71428571428572,106.14793467819405,0
13506,6127011000,2014-05-08,537500.0,4,2.5,2550,4630,2.0,0,0,3,7,2550,0,2005,0,98075,47.5928,-122.004,2550,5151,Sammamish,WA,2080,210.7843137254902,116.09071274298056,0
13507,6127600036,2014-11-05,799000.0,4,2.75,2390,6820,2.0,0,0,4,7,2140,250,1945,0,98115,47.6788,-122.27,1980,6820,Seattle,WA,4430,334.30962343096235,117.15542521994135,0
13508,6127600110,2014-05-02,640000.0,4,2.0,1520,6200,1.5,0,0,3,7,1520,0,1945,0,98115,47.678,-122.269,1910,6200,Seattle,WA,4680,421.05263157894734,103.2258064516129,0
13509,6130500060,2014-07-21,370000.0,3,2.5,1650,1793,3.0,0,0,3,8,1650,0,2007,0,98133,47.7107,-122.332,1650,1863,Seattle,WA,143,224.24242424242425,206.35805911879532,0
13510,6130500070,2014-10-08,378000.0,3,2.5,1650,2082,3.0,0,0,3,8,1650,0,2007,0,98133,47.7108,-122.332,1650,1965,Seattle,WA,432,229.0909090909091,181.55619596541786,0
13511,6130500120,2015-04-17,428000.0,3,2.5,1650,2201,3.0,0,0,3,8,1650,0,2007,0,98133,47.7108,-122.333,1650,1965,Seattle,WA,551,259.3939393939394,194.45706497046797,0
13512,6131600060,2014-08-15,214000.0,3,1.0,1200,8316,1.0,0,0,4,6,1200,0,1953,0,98002,47.3221,-122.215,1200,8316,Auburn,WA,7116,178.33333333333334,25.733525733525735,0
13513,6131600075,2015-04-27,225000.0,3,1.0,1300,8316,1.0,0,0,4,6,1300,0,1954,0,98002,47.3221,-122.216,1260,8316,Auburn,WA,7016,173.07692307692307,27.056277056277057,0
13514,6131600240,2014-11-19,190000.0,3,1.0,1200,8316,1.0,0,0,4,6,1200,0,1953,0,98002,47.3231,-122.215,1250,8316,Auburn,WA,7116,158.33333333333334,22.847522847522846,0
13515,6131600255,2014-12-22,202500.0,3,2.0,1540,8316,1.0,0,0,5,6,1540,0,1954,0,98002,47.323,-122.216,1250,8316,Auburn,WA,6776,131.4935064935065,24.350649350649352,0
13516,6131600285,2014-10-24,195500.0,4,1.0,1230,8636,1.5,0,0,4,6,1230,0,1954,0,98002,47.3231,-122.219,1168,8316,Auburn,WA,7406,158.9430894308943,22.637795275590552,0
13517,6132600165,2014-07-03,850000.0,3,2.5,3230,5000,2.0,0,2,5,8,2430,800,1945,0,98117,47.7011,-122.389,1820,5000,Seattle,WA,1770,263.1578947368421,170.0,0
13518,6132600221,2014-05-19,367000.0,2,1.0,700,2334,1.0,0,0,3,7,700,0,1945,0,98117,47.701,-122.39,2300,5000,Seattle,WA,1634,524.2857142857143,157.2407883461868,0
13519,6132600315,2014-08-27,375000.0,1,1.0,1090,5250,1.0,0,0,3,6,980,110,1927,0,98117,47.6999,-122.391,2160,5250,Seattle,WA,4160,344.0366972477064,71.42857142857143,0
13520,6132600380,2015-03-20,562200.0,3,1.5,1900,5250,1.0,0,0,4,7,1500,400,1943,0,98117,47.6991,-122.392,1810,5250,Seattle,WA,3350,295.89473684210526,107.08571428571429,0
13521,6132600655,2014-10-16,930000.0,3,2.25,2890,5000,3.0,0,0,3,9,2890,0,2014,0,98117,47.6983,-122.389,2020,5000,Seattle,WA,2110,321.7993079584775,186.0,0
13522,6133100120,2014-09-23,995000.0,3,2.5,2460,10300,1.0,0,0,3,10,2460,0,1992,0,98117,47.6999,-122.391,2410,5250,Seattle,WA,7840,404.4715447154472,96.60194174757281,0
13523,6133100125,2014-10-08,715500.0,3,2.25,2410,9668,1.0,0,1,4,8,1540,870,1965,0,98117,47.6996,-122.391,2510,5250,Seattle,WA,7258,296.88796680497927,74.00703351261895,0
13524,6134500070,2014-07-09,560000.0,3,2.5,1960,6058,2.0,0,0,3,8,1960,0,2002,0,98053,47.6319,-122.007,2480,6656,Redmond,WA,4098,285.7142857142857,92.43974909210961,0
13525,6134500220,2014-07-28,583800.0,3,2.5,2480,6600,2.0,0,0,3,8,2480,0,2002,0,98053,47.6313,-122.008,2310,6656,Redmond,WA,4120,235.40322580645162,88.45454545454545,0
13526,6135300010,2014-12-04,248000.0,2,1.0,700,8301,1.0,0,0,3,6,700,0,1953,0,98155,47.7712,-122.323,1250,8304,Seattle,WA,7601,354.2857142857143,29.87591856402843,0
13527,6136900045,2014-08-21,412000.0,3,1.0,1660,6992,1.0,0,0,5,7,1260,400,1952,0,98155,47.7576,-122.318,1390,7359,Seattle,WA,5332,248.19277108433735,58.924485125858126,0
13528,6137500310,2015-02-13,1315000.0,5,4.0,4420,36342,2.0,0,0,5,10,2740,1680,1982,0,98007,47.6468,-122.151,3720,37034,Bellevue,WA,31922,297.5113122171946,36.184029497551045,0
13529,6137500320,2014-06-25,1229000.0,4,3.5,3770,37034,2.0,0,0,3,10,2830,940,1989,0,98007,47.6463,-122.151,3200,36342,Bellevue,WA,33264,325.9946949602122,33.18572122914079,0
13530,6137610190,2015-03-17,632000.0,3,2.25,2730,7521,2.0,0,2,3,9,2730,0,1992,0,98011,47.7704,-122.196,2700,8204,Bothell,WA,4791,231.5018315018315,84.03137880600984,0
13531,6137610540,2014-08-27,490000.0,3,2.25,2550,8588,1.0,0,4,3,9,2550,0,1989,0,98011,47.7711,-122.195,3050,8588,Bothell,WA,6038,192.15686274509804,57.05635770843037,0
13532,6137610620,2014-08-08,500000.0,4,2.5,2590,9354,2.0,0,0,4,9,2590,0,1993,0,98011,47.7703,-122.193,2730,9264,Bothell,WA,6764,193.05019305019306,53.453068206115034,0
13533,6138000095,2014-11-18,219000.0,3,1.0,1080,10639,1.5,0,0,3,7,1080,0,1953,0,98002,47.3171,-122.219,1470,10600,Auburn,WA,9559,202.77777777777777,20.5846414136667,0
13534,6139100056,2014-10-23,378950.0,4,2.0,1820,8400,1.0,0,0,5,7,1300,520,1956,0,98155,47.7615,-122.329,1700,9450,Seattle,WA,6580,208.21428571428572,45.11309523809524,0
13535,6139100076,2015-04-27,330000.0,4,2.0,1820,9450,1.0,0,0,3,7,1100,720,1962,0,98155,47.7607,-122.329,1540,9450,Seattle,WA,7630,181.3186813186813,34.92063492063492,0
13536,6139100086,2015-02-24,350000.0,3,1.0,1540,9800,1.0,0,0,4,7,1540,0,1950,0,98155,47.7604,-122.329,1560,9450,Seattle,WA,8260,227.27272727272728,35.714285714285715,0
13537,6139100101,2015-05-05,405100.0,4,2.0,1580,7300,1.0,0,0,4,7,1580,0,1955,0,98155,47.7598,-122.328,1180,9450,Seattle,WA,5720,256.39240506329116,55.49315068493151,0
13538,6139800390,2014-10-06,432500.0,3,2.5,1940,10800,1.0,0,0,3,8,1340,600,1979,0,98077,47.7471,-122.075,2080,9600,Not found,Not found,8860,222.93814432989691,40.0462962962963,0
13539,6139800430,2014-05-22,482000.0,5,2.25,2230,9600,1.0,0,0,3,8,1320,910,1978,0,98077,47.7466,-122.076,2080,9760,Not found,Not found,7370,216.14349775784754,50.208333333333336,0
13540,6139800640,2015-02-24,490000.0,3,2.5,2080,12032,2.0,0,0,3,8,2080,0,1978,0,98077,47.7455,-122.073,2320,9900,Not found,Not found,9952,235.57692307692307,40.724734042553195,0
13541,6140100022,2014-08-26,345000.0,3,3.25,1600,1882,2.0,0,0,3,8,1360,240,2000,0,98133,47.7151,-122.355,1390,1379,Seattle,WA,282,215.625,183.31562167906483,0
13542,6140100028,2015-05-01,370000.0,3,1.75,1496,1423,2.0,0,0,3,8,1248,248,2006,0,98133,47.715,-122.355,1460,1423,Seattle,WA,-73,247.32620320855614,260.0140548137737,0
13543,6140100095,2014-05-20,475000.0,4,1.75,1650,7775,1.0,0,0,4,7,1150,500,1950,0,98133,47.715,-122.354,1390,7200,Seattle,WA,6125,287.8787878787879,61.09324758842444,0
13544,6140100150,2014-11-25,500000.0,4,2.0,2280,7200,1.0,0,0,4,7,2280,0,1956,0,98133,47.7132,-122.355,1100,7620,Seattle,WA,4920,219.2982456140351,69.44444444444444,0
13545,6140100875,2015-04-15,420000.0,3,1.0,1060,8097,1.0,0,0,4,7,940,120,1923,0,98133,47.7144,-122.351,1560,7940,Seattle,WA,7037,396.22641509433964,51.871063356798814,0
13546,6140600049,2015-05-06,464000.0,2,2.0,1230,4800,2.0,0,0,3,7,1230,0,1952,2004,98133,47.7145,-122.35,1560,7200,Seattle,WA,3570,377.2357723577236,96.66666666666667,0
13547,6141100038,2014-06-02,440150.0,2,1.0,1110,6800,1.0,0,0,5,7,1000,110,1947,0,98133,47.7184,-122.355,1410,6963,Seattle,WA,5690,396.5315315315315,64.7279411764706,0
13548,6141100065,2014-12-18,420000.0,3,1.0,1790,7055,1.0,0,0,5,8,1520,270,1937,0,98133,47.718,-122.355,1710,7055,Seattle,WA,5265,234.6368715083799,59.532246633593196,0
13549,6141100255,2014-05-15,467000.0,3,1.0,1660,6582,1.0,0,0,5,7,1000,660,1946,0,98133,47.7169,-122.353,1110,6584,Seattle,WA,4922,281.32530120481925,70.95107869948345,0
13550,6141100320,2015-02-13,570000.0,2,1.0,1500,6685,1.0,0,0,3,7,1190,310,1926,0,98133,47.7186,-122.354,1420,6561,Seattle,WA,5185,380.0,85.26551982049364,0
13551,6141100330,2014-06-12,440000.0,3,1.0,1710,6556,1.5,0,0,4,7,1200,510,1926,0,98133,47.7185,-122.354,1410,6563,Seattle,WA,4846,257.3099415204678,67.11409395973155,0
13552,6141100380,2014-05-15,465000.0,3,1.75,1410,6886,1.0,0,0,3,7,1410,0,1924,2013,98133,47.7183,-122.353,1410,6561,Seattle,WA,5476,329.78723404255317,67.52831832704037,0
13553,6141100395,2015-02-04,240000.0,2,1.0,870,6552,1.0,0,0,3,6,870,0,1947,0,98133,47.7188,-122.353,1500,6678,Seattle,WA,5682,275.86206896551727,36.63003663003663,0
13554,6141100445,2015-01-07,499000.0,2,1.5,1540,6549,2.0,0,0,3,7,1540,0,1980,0,98133,47.7189,-122.353,1470,6552,Seattle,WA,5009,324.02597402597405,76.19483890670331,0
13555,6141100750,2014-10-08,389000.0,3,1.0,1380,6591,1.0,0,0,4,7,1380,0,1947,0,98133,47.7164,-122.351,1610,6594,Seattle,WA,5211,281.8840579710145,59.019875587922925,0
13556,6141600065,2014-10-16,530000.0,3,2.25,2160,8114,1.0,0,0,3,8,1460,700,1960,0,98133,47.7176,-122.35,2160,8000,Seattle,WA,5954,245.37037037037038,65.3192013803303,0
13557,6141600140,2014-09-04,565000.0,5,3.5,2700,11675,1.5,0,2,4,6,1950,750,1948,0,98133,47.7172,-122.349,2160,8114,Seattle,WA,8975,209.25925925925927,48.394004282655246,0
13558,6141600179,2014-11-12,376000.0,3,2.25,1470,9140,2.0,0,2,3,7,1470,0,1982,0,98133,47.7162,-122.349,1400,8204,Seattle,WA,7670,255.78231292517006,41.137855579868706,0
13559,6142100090,2014-07-18,279000.0,4,2.5,1810,13000,1.0,0,0,4,8,1470,340,1977,0,98022,47.2202,-121.993,1850,13000,Enumclaw,WA,11190,154.14364640883977,21.46153846153846,0
13560,6143000020,2015-04-06,299000.0,3,1.75,1910,17003,1.5,0,0,4,8,1910,0,1963,0,98001,47.3095,-122.283,1820,14806,Auburn,WA,15093,156.54450261780104,17.58513203552314,0
13561,6143600555,2014-06-09,229950.0,4,1.75,1300,21000,1.0,0,0,4,7,1300,0,1969,0,98001,47.3067,-122.285,2120,9920,Auburn,WA,19700,176.8846153846154,10.95,0
13562,6143600580,2014-05-05,184000.0,3,1.75,1490,10125,1.0,0,0,4,7,1490,0,1962,0,98001,47.3075,-122.284,2488,4981,Auburn,WA,8635,123.48993288590604,18.17283950617284,0
13563,6145600040,2014-06-23,385000.0,3,3.25,1630,1677,3.0,0,0,3,8,1630,0,2007,0,98133,47.7048,-122.353,1220,1677,Seattle,WA,47,236.19631901840492,229.57662492546214,0
13564,6145600041,2014-05-14,306000.0,3,1.5,1220,1086,3.0,0,0,3,8,1220,0,2007,0,98133,47.7049,-122.353,1220,1422,Seattle,WA,-134,250.81967213114754,281.76795580110496,0
13565,6145600285,2014-05-29,300000.0,2,1.0,820,3844,1.0,0,0,4,6,820,0,1916,0,98133,47.7049,-122.349,1520,3844,Seattle,WA,3024,365.8536585365854,78.04370447450572,0
13566,6145600410,2014-07-11,290000.0,2,1.0,840,3844,1.0,0,0,4,6,840,0,1919,0,98133,47.7048,-122.347,1040,3844,Seattle,WA,3004,345.23809523809524,75.44224765868887,0
13567,6145600557,2014-05-09,212000.0,2,1.5,1020,1525,2.0,0,0,3,7,1020,0,2004,0,98133,47.704,-122.347,1020,3844,Seattle,WA,505,207.84313725490196,139.01639344262296,0
13568,6145600780,2014-09-11,335000.0,2,1.0,1510,3844,1.0,0,0,4,7,1510,0,1923,1970,98133,47.7038,-122.348,1170,3844,Seattle,WA,2334,221.8543046357616,87.14880332986472,0
13569,6145600855,2015-05-04,502000.0,4,1.75,1920,3844,1.0,0,0,3,7,1170,750,1967,0,98133,47.7041,-122.353,1480,3844,Seattle,WA,1924,261.4583333333333,130.59313215400624,0
13570,6145600865,2014-05-05,449250.0,4,2.0,1480,3844,1.5,0,0,5,7,1480,0,1928,0,98133,47.7042,-122.352,1480,3844,Seattle,WA,2364,303.5472972972973,116.87044745057231,0
13571,6145600900,2015-05-13,325000.0,2,2.5,1170,1638,2.0,0,0,3,8,1170,0,2008,0,98133,47.7041,-122.351,1350,1407,Seattle,WA,468,277.77777777777777,198.4126984126984,0
13572,6145600955,2014-12-24,329000.0,4,1.0,1120,3844,1.0,0,0,3,7,1120,0,1972,0,98133,47.7038,-122.352,1480,3844,Seattle,WA,2724,293.75,85.5879292403746,0
13573,6145601000,2014-07-11,429950.0,4,1.0,1760,7216,1.0,0,0,3,7,1090,670,1947,0,98133,47.7041,-122.355,1180,3844,Seattle,WA,5456,244.28977272727272,59.58287139689579,0
13574,6145601312,2014-10-29,322000.0,3,3.25,1380,1225,3.0,0,0,3,7,1380,0,2000,0,98133,47.7035,-122.351,1380,1704,Seattle,WA,-155,233.33333333333334,262.85714285714283,0
13575,6145601510,2014-08-22,412000.0,3,1.0,1000,3844,1.0,0,0,5,7,900,100,1928,0,98133,47.7031,-122.349,1000,3920,Seattle,WA,2844,412.0,107.18002081165453,0
13576,6145601599,2014-06-11,250000.0,2,1.5,982,846,2.0,0,0,3,8,806,176,2006,0,98133,47.7034,-122.345,1010,3844,Seattle,WA,-136,254.5824847250509,295.5082742316785,0
13577,6145601715,2014-12-15,403500.0,4,2.75,2400,3844,1.0,0,0,5,7,1200,1200,1974,0,98133,47.7027,-122.347,1100,3844,Seattle,WA,1444,168.125,104.9687825182102,0
13578,6145601725,2014-11-04,345000.0,3,1.0,960,3844,1.0,0,0,3,7,960,0,1972,0,98133,47.7027,-122.346,1020,3844,Seattle,WA,2884,359.375,89.75026014568158,0
13579,6145601745,2015-04-14,220000.0,2,1.0,890,4804,1.0,0,0,4,7,890,0,1928,0,98133,47.7027,-122.346,1010,3844,Seattle,WA,3914,247.19101123595505,45.79517069109076,0
13580,6145601810,2014-07-18,358803.0,2,1.0,1040,5765,1.0,0,0,3,7,1040,0,1944,0,98133,47.7024,-122.346,1040,3844,Seattle,WA,4725,345.00288461538463,62.23816131830009,0
13581,6145601819,2014-09-12,278750.0,2,2.0,800,5765,1.0,0,0,4,6,800,0,1936,0,98133,47.7024,-122.346,1160,3844,Seattle,WA,4965,348.4375,48.35212489158717,0
13582,6145601890,2014-08-19,415000.0,5,1.75,1960,3748,1.0,0,0,3,7,980,980,1965,0,98133,47.7027,-122.349,1410,3844,Seattle,WA,1788,211.73469387755102,110.7257203842049,0
13583,6145601995,2014-09-24,370000.0,3,1.5,1560,6774,1.0,0,0,4,6,1060,500,1927,0,98133,47.7024,-122.35,1320,3844,Seattle,WA,5214,237.17948717948718,54.62060820785356,0
13584,6145602125,2014-07-24,295000.0,3,1.0,830,3386,1.0,0,0,3,6,830,0,1942,1989,98133,47.7027,-122.355,1300,3844,Seattle,WA,2556,355.421686746988,87.12344949793267,0
13585,6145602240,2014-08-19,369000.0,3,1.75,1300,3844,1.0,0,0,3,7,1300,0,1985,0,98133,47.7024,-122.355,1290,3844,Seattle,WA,2544,283.84615384615387,95.99375650364205,0
13586,6145602355,2015-02-25,325000.0,4,1.0,1640,3844,1.5,0,0,4,7,1460,180,1928,0,98133,47.7017,-122.354,1230,3844,Seattle,WA,2204,198.17073170731706,84.54734651404787,0
13587,6146600170,2014-07-03,100000.0,2,0.75,660,5240,1.0,0,0,4,4,660,0,1912,0,98032,47.3881,-122.234,850,5080,Kent,WA,4580,151.5151515151515,19.083969465648856,0
13588,6146600175,2014-11-07,129000.0,2,1.0,760,5240,1.0,0,0,3,6,760,0,1949,0,98032,47.388,-122.234,980,5080,Kent,WA,4480,169.73684210526315,24.61832061068702,0
13589,6146600185,2014-05-07,160000.0,2,1.0,1040,13100,1.0,0,0,5,6,1040,0,1912,0,98032,47.3877,-122.234,910,5080,Kent,WA,12060,153.84615384615384,12.213740458015268,0
13590,6146600420,2015-02-24,229950.0,3,0.75,1030,12700,1.0,0,0,4,5,1030,0,1944,0,98032,47.3877,-122.236,1140,6955,Kent,WA,11670,223.25242718446603,18.106299212598426,0
13591,6146600595,2015-04-10,209950.0,2,1.0,860,5080,1.0,0,0,3,7,860,0,1960,0,98032,47.39,-122.236,1250,6477,Kent,WA,4220,244.12790697674419,41.32874015748032,0
13592,6147600040,2015-02-24,163000.0,3,1.75,1290,4811,1.0,0,0,3,7,1290,0,1996,0,98032,47.3912,-122.234,1310,4811,Kent,WA,3521,126.35658914728683,33.88069008522137,0
13593,6147650170,2014-05-14,253000.0,4,2.5,2230,4541,2.0,0,0,3,7,2230,0,2006,0,98042,47.3848,-122.1,2800,4860,Kent,WA,2311,113.45291479820628,55.71460030830214,0
13594,6147650280,2015-03-25,315000.0,4,2.5,3130,5999,2.0,0,0,3,7,3130,0,2006,0,98042,47.3837,-122.099,3020,5997,Kent,WA,2869,100.63897763578275,52.50875145857643,0
13595,6147650300,2014-10-16,270000.0,3,2.25,2100,14027,2.0,0,0,3,8,2100,0,1979,0,98042,47.3833,-122.1,2730,5999,Kent,WA,11927,128.57142857142858,19.248592001140658,0
13596,6147650430,2015-04-07,320000.0,4,2.5,3130,5200,2.0,0,0,3,7,3130,0,2005,0,98042,47.3828,-122.098,3020,5200,Kent,WA,2070,102.23642172523962,61.53846153846154,0
13597,6149700191,2014-08-19,307300.0,2,2.0,1520,1020,3.0,0,0,3,7,1520,0,1999,0,98133,47.7292,-122.343,1500,1245,Seattle,WA,-500,202.17105263157896,301.27450980392155,0
13598,6149700194,2014-10-15,319950.0,3,3.25,1510,1245,3.0,0,0,3,7,1510,0,2007,0,98133,47.7293,-122.343,1510,1245,Seattle,WA,-265,211.88741721854305,256.9879518072289,0
13599,6149700197,2014-11-06,308625.0,2,2.0,1500,1408,3.0,0,0,3,7,1500,0,1999,0,98133,47.7293,-122.343,1500,1245,Seattle,WA,-92,205.75,219.19389204545453,0
13600,6149700315,2015-04-10,352000.0,3,0.75,1240,7200,1.0,0,0,3,7,1240,0,1947,0,98133,47.7298,-122.342,1210,7200,Seattle,WA,5960,283.8709677419355,48.888888888888886,0
13601,6149700350,2014-10-16,343000.0,2,1.0,1230,7560,1.0,0,0,3,7,1230,0,1961,0,98133,47.7298,-122.34,1270,7560,Seattle,WA,6330,278.8617886178862,45.370370370370374,0
13602,6149700380,2015-02-06,299900.0,2,1.0,810,6150,1.0,0,0,3,7,810,0,1950,0,98133,47.7289,-122.34,1080,7200,Seattle,WA,5340,370.24691358024694,48.764227642276424,0
13603,6149700405,2014-12-22,210000.0,1,1.0,1050,7583,1.0,0,0,4,6,1050,0,1947,0,98133,47.7294,-122.341,1420,7560,Seattle,WA,6533,200.0,27.693524990109456,0
13604,6150200005,2014-10-23,410500.0,3,1.0,1150,6800,1.0,0,0,3,7,1150,0,1954,0,98133,47.727,-122.339,1210,6800,Seattle,WA,5650,356.95652173913044,60.36764705882353,0
13605,6150200040,2015-03-16,472500.0,3,2.0,1790,6800,1.0,0,0,4,7,1240,550,1964,0,98133,47.728,-122.339,1470,6800,Seattle,WA,5010,263.9664804469274,69.48529411764706,0
13606,6150200060,2015-04-01,370037.0,2,1.0,1250,9270,1.0,0,0,4,7,1250,0,1948,0,98133,47.7284,-122.339,1130,6800,Seattle,WA,8020,296.0296,39.917691477885654,0
13607,6150200180,2014-07-21,290000.0,2,1.0,850,6800,1.0,0,0,3,7,850,0,1948,0,98133,47.7282,-122.337,870,6800,Seattle,WA,5950,341.1764705882353,42.64705882352941,0
13608,6150200280,2014-08-21,375000.0,2,1.0,1810,8527,1.5,0,0,4,7,1810,0,1943,0,98133,47.7275,-122.336,1490,6800,Seattle,WA,6717,207.18232044198896,43.977952386536884,0
13609,6150200330,2014-08-25,358000.0,3,1.0,1150,4681,1.0,0,0,3,7,1150,0,1955,0,98133,47.7284,-122.336,1150,6800,Seattle,WA,3531,311.30434782608694,76.47938474684896,0
13610,6150200375,2014-10-01,227000.0,2,1.0,860,6800,1.0,0,0,3,6,860,0,1943,0,98133,47.7274,-122.337,1220,6800,Seattle,WA,5940,263.95348837209303,33.38235294117647,0
13611,6150200435,2014-05-13,230000.0,2,0.75,650,5360,1.0,0,0,4,5,650,0,1931,0,98133,47.7281,-122.335,1110,6700,Seattle,WA,4710,353.84615384615387,42.91044776119403,0
13612,6150700005,2014-12-01,500000.0,4,2.5,1900,5001,1.0,0,0,3,8,1200,700,2008,0,98133,47.7289,-122.335,1950,4680,Seattle,WA,3101,263.1578947368421,99.98000399920016,0
13613,6150700169,2014-06-09,304700.0,2,1.0,740,5995,1.0,0,0,4,7,740,0,1949,0,98133,47.7291,-122.337,1140,5995,Seattle,WA,5255,411.7567567567568,50.825688073394495,0
13614,6150700180,2014-09-22,282150.0,2,1.0,700,5940,1.0,0,0,3,7,700,0,1948,0,98133,47.7289,-122.337,1070,5995,Seattle,WA,5240,403.07142857142856,47.5,0
13615,6150700264,2015-02-24,396000.0,3,1.0,1390,6160,1.0,0,0,4,7,1390,0,1949,0,98133,47.7289,-122.338,1230,6160,Seattle,WA,4770,284.89208633093523,64.28571428571429,0
13616,6150700394,2014-05-06,365000.0,3,1.5,1310,8160,1.0,0,0,3,7,1310,0,1950,0,98133,47.7291,-122.339,1090,7560,Seattle,WA,6850,278.62595419847327,44.73039215686274,0
13617,6151800070,2014-09-03,700000.0,3,1.75,2600,7668,1.0,0,0,4,8,1300,1300,1968,0,98010,47.3402,-122.046,1980,13664,Black Diamond,WA,5068,269.2307692307692,91.2884715701617,0
13618,6151800080,2014-09-02,570000.0,3,1.5,1980,10203,1.0,0,0,4,7,1680,300,1946,0,98010,47.3402,-122.046,1980,13664,Black Diamond,WA,8223,287.8787878787879,55.865921787709496,0
13619,6151800135,2014-08-27,640000.0,4,1.75,2020,16120,1.0,0,0,3,7,2020,0,1969,0,98010,47.3413,-122.048,1940,16350,Black Diamond,WA,14100,316.83168316831683,39.702233250620345,0
13620,6151800225,2015-04-09,475000.0,3,1.75,1850,26445,1.0,0,0,4,7,1850,0,1962,1977,98010,47.3412,-122.051,2110,23280,Black Diamond,WA,24595,256.7567567567568,17.961807525051995,0
13621,6151800300,2015-02-13,625000.0,3,1.75,2700,18893,1.0,0,0,4,7,2110,590,1948,1983,98010,47.3397,-122.048,2260,17494,Black Diamond,WA,16193,231.4814814814815,33.08103530408088,0
13622,6151800330,2015-04-21,790000.0,3,2.5,2390,15084,2.0,0,0,3,8,2390,0,2000,0,98010,47.3389,-122.048,1850,17494,Black Diamond,WA,12694,330.5439330543933,52.373375762397245,0
13623,6151800486,2014-07-18,260000.0,2,1.0,1270,19602,1.0,0,0,3,6,1270,0,1977,0,98010,47.3375,-122.048,1270,17699,Black Diamond,WA,18332,204.7244094488189,13.263952657892052,0
13624,6151800606,2015-02-25,235000.0,3,1.75,1520,12246,1.0,0,0,4,6,1520,0,1971,0,98010,47.3434,-122.049,1460,12246,Black Diamond,WA,10726,154.60526315789474,19.189939572105178,0
13625,6151800612,2015-01-07,162000.0,4,1.0,1460,16638,1.0,0,0,4,6,1460,0,1975,0,98010,47.3431,-122.048,1460,16638,Black Diamond,WA,15178,110.95890410958904,9.736747205192932,0
13626,6151800624,2015-04-08,288349.0,3,1.0,1250,18616,1.0,0,0,4,6,1250,0,1972,0,98010,47.3414,-122.047,1920,15654,Black Diamond,WA,17366,230.6792,15.489310270734851,0
13627,6152900273,2014-09-09,301000.0,3,1.5,1030,8414,1.0,0,0,4,7,1030,0,1967,0,98155,47.7654,-122.297,1750,8414,Seattle,WA,7384,292.2330097087379,35.77371048252912,0
13628,6152900332,2014-08-01,415000.0,4,2.5,1160,16008,1.0,0,0,4,7,1160,0,1989,0,98155,47.7643,-122.295,1570,12645,Seattle,WA,14848,357.7586206896552,25.924537731134432,0
13629,6152900402,2014-06-19,410000.0,6,2.75,2520,9324,1.0,0,0,4,7,1320,1200,1962,0,98155,47.7636,-122.294,1820,11000,Seattle,WA,6804,162.6984126984127,43.972543972543974,0
13630,6154500030,2014-06-26,1080000.0,4,3.5,3990,5267,2.0,0,0,3,10,3990,0,2008,0,98006,47.5641,-122.124,3230,6481,Bellevue,WA,1277,270.6766917293233,205.05031327131195,0
13631,6154500070,2014-06-26,1050000.0,4,3.5,3450,7832,2.0,0,0,3,10,3450,0,2007,0,98006,47.5637,-122.123,3220,8567,Bellevue,WA,4382,304.3478260869565,134.06537282941778,0
13632,6154900005,2014-09-24,665000.0,4,2.75,2420,7102,1.0,0,0,5,7,1670,750,1946,0,98177,47.7042,-122.371,1620,7102,Seattle,WA,4682,274.79338842975204,93.6355956068713,0
13633,6154900065,2014-10-30,490000.0,2,1.0,2180,9300,1.0,0,0,4,7,1090,1090,1947,0,98177,47.7032,-122.371,1830,7378,Seattle,WA,7120,224.77064220183487,52.68817204301075,0
